,FCD,PCD,Fi,Pi,d,VDPp,VDPn,VDEp,VDEn,time
16733,268.5972087614535,5495.7730752900425,-1229.3599999997084,-25153.96053068203,23980.477312,0.0,-19658.187455391988,8959098.431406837,-5065178.233905432,1673.3
16734,267.8904401617326,5468.138516609678,-1229.3599999997084,-25093.50749029805,23980.477312,0.0,-19625.36897368837,8959098.431406837,-5067142.411726888,1673.4
16735,267.1852635759034,5440.605885429667,-1229.3600000011295,-25033.054449942996,23980.477312,0.0,-19592.448564513328,8959098.431406837,-5069103.302603796,1673.5
16736,266.48167900396584,5413.17494689103,-1229.359999999744,-24972.601409530802,23980.477312,0.0,-19559.42646263977,8959098.431406837,-5071060.896355152,1673.6
16737,265.7796864459199,5385.84546613478,-1229.3599999997796,-24912.14836914753,23980.477312,0.0,-19526.30290301275,8959098.431406837,-5073015.182823437,1673.7
16738,265.0792859017657,5358.617208301935,-1229.3599999997084,-24851.695328762107,23980.477312,0.0,-19493.078120460174,8959098.431406837,-5074966.151874609,1673.8
16739,264.3804773715031,5331.489938533511,-1229.359999999744,-24791.24228837884,23980.477312,0.0,-19459.752349845327,8959098.431406837,-5076913.793398127,1673.9
16740,263.6832608551322,5304.463421970523,-1285.2400000011598,-25854.91603202333,23980.477312,0.0,-20550.45261005281,8959098.431406837,-5078914.30364612,1674.0
16741,262.92447670435604,5275.09458199828,-1341.1199999996625,-26907.098701817227,23980.477312,0.0,-21632.004119818946,8959098.431406837,-5081023.426482612,1674.1
16742,262.16758718168234,5245.845062254779,-1341.1199999997336,-26835.154587642668,23980.477312,0.0,-21589.30952538789,8959098.431406837,-5083184.492164875,1674.2
16743,261.4125922871112,5216.714557829187,-1341.1199999997336,-26763.210473466683,23980.477312,0.0,-21546.495915637497,8959098.431406837,-5085341.282436925,1674.3
16744,260.65949202064246,5187.702763810665,-1341.1199999997336,-26691.266359290697,23980.477312,0.0,-21503.56359548003,8959098.431406837,-5087493.785412484,1674.4
16745,259.9082863822762,5158.809375288373,-1341.1200000011902,-26619.322245143623,23980.477312,0.0,-21460.51286985525,8959098.431406837,-5089641.989235749,1674.5
16746,259.15897537201243,5130.034087351481,-1341.1199999996625,-26547.37813093732,23980.477312,0.0,-21417.34404358584,8959098.431406837,-5091785.882081418,1674.6
16747,258.41155898985113,5101.376595089146,-1341.1199999996982,-26475.434016762043,23980.477312,0.0,-21374.057421672896,8959098.431406837,-5093925.452154684,1674.7
16748,257.6660372357923,5072.836593590534,-1341.1199999996982,-26403.489902586058,23980.477312,0.0,-21330.653308995523,8959098.431406837,-5096060.687691215,1674.8
16749,256.922410109836,5044.413777944807,-1341.119999999627,-26331.545788408675,23980.477312,0.0,-21287.13201046387,8959098.431406837,-5098191.576957191,1674.9
16750,256.1806776119821,5016.107843241129,-1341.1200000011902,-26259.601674263304,23980.477312,0.0,-21243.493831022177,8959098.431406837,-5100318.108249264,1675.0
16751,255.4408397422307,4987.918484568662,-1341.1199999997336,-26187.6575600588,23980.477312,0.0,-21199.73907549014,8959098.431406837,-5102440.269894588,1675.1
16752,254.70289650058174,4959.84539701657,-1341.1199999996982,-26115.71344588212,23980.477312,0.0,-21155.868048865552,8959098.431406837,-5104558.050250809,1675.2
16753,253.9668478870353,4931.888275674017,-1341.1199999996982,-26043.76933170614,23980.477312,0.0,-21111.88105603212,8959098.431406837,-5106671.437706051,1675.3
16754,253.2326939015913,4904.046815630162,-1341.1199999996625,-25971.825217529462,23980.477312,0.0,-21067.7784018993,8959098.431406837,-5108780.420678951,1675.4
16755,252.5004345442498,4876.320711974174,-1341.1200000011902,-25899.881103382984,23980.477312,0.0,-21023.56039140881,8959098.431406837,-5110884.987618614,1675.5
16756,251.77006981501077,4848.709659795212,-1341.1199999996982,-25827.93698917819,23980.477312,0.0,-20979.22732938298,8959098.431406837,-5112985.127004651,1675.6
16757,251.04159971387418,4821.21335418244,-1341.1199999997336,-25755.992875002885,23980.477312,0.0,-20934.779520820444,8959098.431406837,-5115080.827347164,1675.7
16758,250.3150242408401,4793.831490225022,-1341.1199999996625,-25684.048760825535,23980.477312,0.0,-20890.217270600515,8959098.431406837,-5117172.0771867335,1675.8
16759,249.59034339590846,4766.56376301212,-1341.1199999996625,-25612.104646649554,23980.477312,0.0,-20845.540883637434,8959098.431406837,-5119258.865094448,1675.9
16760,248.8675571790793,4739.409867632897,-1285.2400000011953,-24475.987176982762,23980.477312,0.0,-19736.577309349865,8959098.431406837,-5121287.971004096,1676.0
16761,248.2066675251454,4714.618534557238,-1229.3599999997084,-23351.360781050458,23980.477312,0.0,-18636.74224649322,8959098.431406837,-5123206.636981886,1676.1
16762,247.54736988510314,4689.922360773039,-1229.359999999744,-23290.90774066715,23980.477312,0.0,-18600.98537989411,8959098.431406837,-5125068.5233632075,1676.2
16763,246.8896642589525,4665.321111421316,-1229.359999999744,-23230.45470028316,23980.477312,0.0,-18565.133588861845,8959098.431406837,-5126926.829311644,1676.3
16764,246.23355064669357,4640.814551643088,-1229.3599999997084,-23170.001659898506,23980.477312,0.0,-18529.187108255417,8959098.431406837,-5128781.545346502,1676.4
16765,245.57902904832636,4616.402446579369,-1229.3600000011652,-23109.548619541903,23980.477312,0.0,-18493.146172962533,8959098.431406837,-5130632.662010562,1676.5
16766,244.9260994638507,4592.084561371174,-1229.359999999744,-23049.0955791312,23980.477312,0.0,-18457.01101776003,8959098.431406837,-5132480.169870096,1676.6
16767,244.27476189326677,4567.860661159521,-1229.3599999997084,-22988.642538746546,23980.477312,0.0,-18420.781877587026,8959098.431406837,-5134324.059514866,1676.7
16768,243.62501633657445,4543.730511085425,-1229.3599999997084,-22928.18949836256,23980.477312,0.0,-18384.458987277136,8959098.431406837,-5136164.321558108,1676.8
16769,242.97686279377382,4519.693876289905,-1229.359999999744,-22867.736457979237,23980.477312,0.0,-18348.042581689333,8959098.431406837,-5138000.9466365585,1676.9
16770,242.33030126486486,4495.750521913975,-1285.2400000011953,-23843.978118422172,23980.477312,0.0,-19348.227596508197,8959098.431406837,-5139885.760145467,1677.0
16771,241.62677710041083,4469.736608918961,-1341.119999999627,-24808.728705017096,23980.477312,0.0,-20338.992096098136,8959098.431406837,-5141870.121130095,1677.1
16772,240.92514756405933,4443.833122919949,-1341.1199999996625,-24736.784590841773,23980.477312,0.0,-20292.951467921823,8959098.431406837,-5143901.718308299,1677.2
16773,240.22541265581026,4418.039759006101,-1341.1199999996982,-24664.840476666446,23980.477312,0.0,-20246.800717660346,8959098.431406837,-5145928.705917576,1677.3
16774,239.52757237566365,4392.35621226658,-1341.1199999997336,-24592.896362491116,23980.477312,0.0,-20200.540150224537,8959098.431406837,-5147951.072960974,1677.4
16775,238.83162672361954,4366.782177790549,-1341.1200000011902,-24520.952248341757,23980.477312,0.0,-20154.17007055121,8959098.431406837,-5149968.80847201,1677.5
16776,238.1375756996779,4341.317350667172,-1341.1199999996625,-24449.008134137843,23980.477312,0.0,-20107.690783470673,8959098.431406837,-5151981.90151471,1677.6
16777,237.44541930383875,4315.961425985611,-1341.1199999997336,-24377.064019963156,23980.477312,0.0,-20061.102593977546,8959098.431406837,-5153990.341183585,1677.7
16778,236.75515753610205,4290.714098835029,-1341.1199999996982,-24305.119905786527,23980.477312,0.0,-20014.405806951498,8959098.431406837,-5155994.11660363,1677.8
16779,236.0667903964678,4265.575064304589,-1341.1199999996982,-24233.175791610545,23980.477312,0.0,-19967.600727305955,8959098.431406837,-5157993.216930346,1677.9
16780,235.38031788493606,4240.544017483457,-1676.400000001479,-30201.539596826642,23980.477312,0.0,-25960.995579343187,8959098.431406837,-5160289.646745676,1678.0
16781,234.3541615453306,4203.199257214251,-2011.6799999995649,-36079.9732592562,23980.477312,0.0,-31876.774002041948,8959098.431406837,-5163181.535224743,1678.1
16782,233.33226811895568,4166.095754167524,-2011.6799999995649,-35918.09900236023,23980.477312,0.0,-31752.003248192705,8959098.431406837,-5166362.974087259,1678.2
16783,232.31463760581133,4129.232479269203,-2011.6799999995294,-35756.22474546364,23980.477312,0.0,-31626.992266194437,8959098.431406837,-5169531.923862975,1678.3
16784,231.3012700058975,4092.608403445213,-2011.6799999995294,-35594.350488567674,23980.477312,0.0,-31501.74208512246,8959098.431406837,-5172688.360580545,1678.4
16785,230.2921653192143,4056.222497621481,-2011.6800000018743,-35432.47623171301,23980.477312,0.0,-31376.253734091526,8959098.431406837,-5175832.2603715025,1678.5
16786,229.28732354576164,4020.0737327239312,-2011.679999999494,-35270.60197477513,23980.477312,0.0,-31250.528242051194,8959098.431406837,-5178963.599470307,1678.6
16787,228.28674468553953,3984.161079678489,-2011.6799999995294,-35108.72771787979,23980.477312,0.0,-31124.5666382013,8959098.431406837,-5182082.354214324,1678.7
16788,227.29042873854797,3948.48350941108,-2011.6799999996006,-34946.85346098506,23980.477312,0.0,-30998.369951573983,8959098.431406837,-5185188.50104381,1678.8
16789,226.29837570478702,3913.03999284763,-2011.6799999995294,-34784.97920408786,23980.477312,0.0,-30871.93921124023,8959098.431406837,-5188282.016501955,1678.9
16790,225.31058558425661,3877.829500914064,-1844.0400000016411,-31737.846201628246,23980.477312,0.0,-27860.016700714183,8959098.431406837,-5191218.61429755,1679.0
16791,224.4906835425324,3848.664686802238,-1676.3999999996315,-28740.174777593682,23980.477312,0.0,-24891.510090791446,8959098.431406837,-5193856.190637123,1679.1
16792,223.67374185721832,3819.6603851863033,-1676.3999999996315,-28627.762099193707,23980.477312,0.0,-24808.101714007404,8959098.431406837,-5196341.171227366,1679.2
16793,222.85976052831433,3790.816000537279,-1676.399999999596,-28515.34942079313,23980.477312,0.0,-24724.53342025585,8959098.431406837,-5198817.802984077,1679.3
16794,222.04873955582045,3762.1309373261874,-1676.399999999596,-28402.936742393154,23980.477312,0.0,-24640.805805066968,8959098.431406837,-5201286.069945346,1679.4
16795,221.24067893973665,3733.6046000240503,-1676.4000000015499,-28290.524064026155,23980.477312,0.0,-24556.919464002105,8959098.431406837,-5203745.956208797,1679.5
16796,220.43557868006303,3705.2363931018904,-1676.399999999667,-28178.111385594402,23980.477312,0.0,-24472.87499249251,8959098.431406837,-5206197.44593162,1679.6
16797,219.6334387767995,3677.0257210307277,-1676.3999999996315,-28065.698707193827,23980.477312,0.0,-24388.6729861631,8959098.431406837,-5208640.523330556,1679.7
16798,218.8342592299461,3648.9719882815853,-1676.399999999596,-27953.286028793267,23980.477312,0.0,-24304.314040511683,8959098.431406837,-5211075.172681888,1679.8
16799,218.0380400395028,3621.074599325484,-1676.3999999996315,-27840.873350393882,23980.477312,0.0,-24219.798751068396,8959098.431406837,-5213501.37832147,1679.9
16800,217.24478120546956,3593.3329586334453,-1844.040000001712,-30501.306739228316,23980.477312,0.0,-26907.97378059487,8959098.431406837,-5216057.766948051,1680.0
16801,216.2967782750911,3560.247739006761,-2011.6799999995294,-33112.27854949625,23980.477312,0.0,-29552.03081048949,8959098.431406837,-5218880.767177602,1680.1
16802,215.35303825794318,3527.3849102445247,-2011.6799999995294,-32950.40429260029,23980.477312,0.0,-29423.019382355764,8959098.431406837,-5221829.519687248,1680.2
16803,214.41356115402584,3494.7434432726614,-2011.6799999995294,-32788.53003570433,23980.477312,0.0,-29293.78659243167,8959098.431406837,-5224765.359985985,1680.3
16804,213.47834696333908,3462.322309017097,-2011.6799999995294,-32626.655778808363,23980.477312,0.0,-29164.333469791265,8959098.431406837,-5227688.2659891,1680.4
16805,212.54739568588286,3430.1204784037564,-2011.6800000018031,-32464.7815219491,23980.477312,0.0,-29034.66104354534,8959098.431406837,-5230598.215714764,1680.5
16806,211.62070732165722,3398.136922358565,-2011.6799999995649,-32302.907265017013,23980.477312,0.0,-28904.77034265845,8959098.431406837,-5233495.187284071,1680.6
16807,210.6982818706621,3366.3706118074483,-2011.6799999995294,-32141.03300812048,23980.477312,0.0,-28774.662396313033,8959098.431406837,-5236379.158921024,1680.7
16808,209.78011933289758,3334.8205176763327,-2011.6799999995294,-31979.158751224517,23980.477312,0.0,-28644.338233548184,8959098.431406837,-5239250.108952514,1680.8
16809,208.86621970836362,3303.4856108911426,-2011.6799999995294,-31817.284494328556,23980.477312,0.0,-28513.798883437412,8959098.431406837,-5242108.015808367,1680.9
16810,207.95658299706022,3272.364862377804,-1788.1600000016463,-28138.142433305908,23980.477312,0.0,-24865.777570928105,8959098.431406837,-5244776.994631083,1681.0
16811,207.2520349764281,3248.307237038136,-1564.639999999642,-24522.950695930387,23980.477312,0.0,-21274.64345889225,8959098.431406837,-5247084.015682572,1681.1
16812,206.55006575515768,3224.3780575198844,-1564.639999999642,-24425.026762746413,23980.477312,0.0,-21200.64870522653,8959098.431406837,-5249207.780290781,1681.2
16813,205.85067533324894,3200.5768396359317,-1564.6399999996775,-24327.102829562984,23980.477312,0.0,-21126.525989927053,8959098.431406837,-5251324.139025536,1681.3
16814,205.1538637107019,3176.9030991991626,-1564.639999999642,-24229.178896378453,23980.477312,0.0,-21052.27579717929,8959098.431406837,-5253433.079114894,1681.4
16815,204.45963088751657,3153.3563520224616,-1564.6400000014182,-24131.254963221872,23980.477312,0.0,-20977.89861119941,8959098.431406837,-5255534.587835311,1681.5
16816,203.76797686369292,3129.936113918712,-1564.6399999996775,-24033.331030011046,23980.477312,0.0,-20903.394916092333,8959098.431406837,-5257628.652511674,1681.6
16817,203.078901639231,3106.641900700798,-1564.639999999642,-23935.407096826522,23980.477312,0.0,-20828.765196125725,8959098.431406837,-5259715.260517288,1681.7
16818,202.39240521413075,3083.473228181604,-1564.6399999996775,-23837.483163643086,23980.477312,0.0,-20754.009935461483,8959098.431406837,-5261794.399273866,1681.8
16819,201.70848758839222,3060.429612174014,-1564.639999999642,-23739.55923045857,23980.477312,0.0,-20679.129618284554,8959098.431406837,-5263866.056251556,1681.9
16820,201.02714876201537,3037.5105684909117,-1508.7600000013524,-22797.291179540436,23980.477312,0.0,-19759.780611049526,8959098.431406837,-5265888.001763021,1682.0
16821,200.39678607266538,3016.3397192102725,-1452.8799999996522,-21868.512649978766,23980.477312,0.0,-18852.172930768495,8959098.431406837,-5267818.59944011,1682.1
16822,199.76864693990782,2995.27547662567,-1452.8799999996877,-21784.078238203318,23980.477312,0.0,-18788.80276157765,8959098.431406837,-5269700.64822473,1682.2
16823,199.14273136374277,2974.317453069797,-1452.8799999996522,-21699.643826426804,23980.477312,0.0,-18725.326373357006,8959098.431406837,-5271576.354681475,1682.3
16824,198.5190393441702,2953.465260875346,-1452.8799999996522,-21615.209414650824,23980.477312,0.0,-18661.74415377548,8959098.431406837,-5273445.7082078345,1682.4
16825,197.8975708811901,2932.7185123750073,-1452.880000001322,-21530.77500289959,23980.477312,0.0,-18598.056490524585,8959098.431406837,-5275308.698240048,1682.5
16826,197.2783259748025,2912.0768199014738,-1452.8799999996522,-21446.340591098866,23980.477312,0.0,-18534.26377119739,8959098.431406837,-5277165.314253133,1682.6
16827,196.6613046250074,2891.539795787437,-1452.8799999996522,-21361.906179322887,23980.477312,0.0,-18470.36638353545,8959098.431406837,-5279015.545760872,1682.7
16828,196.04650683180475,2871.107052365588,-1452.8799999996877,-21277.471767547424,23980.477312,0.0,-18406.364715181837,8959098.431406837,-5280859.382315806,1682.8
16829,195.43393259519462,2850.7782019686197,-1452.8799999996877,-21193.037355771445,23980.477312,0.0,-18342.259153802825,8959098.431406837,-5282696.8135092575,1682.9
16830,194.82358191517696,2830.552856929223,-1285.2400000011598,-18672.99491201685,23980.477312,0.0,-15842.442055087628,8959098.431406837,-5284406.048569701,1683.0
16831,194.3555944631405,2815.0650883411954,-1117.5999999997189,-16187.425689595928,23980.477312,0.0,-13372.360601254732,8959098.431406837,-5285866.788702517,1683.1
16832,193.8889227250641,2799.638159684909,-1117.5999999997189,-16137.464499195941,23980.477312,0.0,-13337.826339511032,8959098.431406837,-5287202.298049557,1683.2
16833,193.42356670094776,2784.2718945073325,-1117.5999999997189,-16087.503308795953,23980.477312,0.0,-13303.23141428862,8959098.431406837,-5288534.350937245,1683.3
16834,192.95952639079147,2768.966116355435,-1117.5999999997543,-16037.542118396474,23980.477312,0.0,-13268.576002041038,8959098.431406837,-5289862.941308063,1683.4
16835,192.49680179459523,2753.7206487761873,-1117.6000000009979,-15987.580928014275,23980.477312,0.0,-13233.860279238088,8959098.431406837,-5291188.063122126,1683.5
16836,192.03539291235904,2738.5353153165574,-1117.5999999997543,-15937.619737596497,23980.477312,0.0,-13199.084422279939,8959098.431406837,-5292509.710357201,1683.6
16837,191.57529974408288,2723.409939523515,-1117.5999999997898,-15887.658547197012,23980.477312,0.0,-13164.248607673497,8959098.431406837,-5293827.877008701,1683.7
16838,191.11652228976678,2708.3443449440297,-1117.5999999997543,-15837.697356796516,23980.477312,0.0,-13129.353011852487,8959098.431406837,-5295142.557089676,1683.8
16839,190.65906054941075,2693.3383551250713,-1117.5999999997189,-15787.73616639603,23980.477312,0.0,-13094.397811270957,8959098.431406837,-5296453.744630834,1683.9
16840,190.20291452301475,2678.3917936136086,-1061.7200000009675,-14950.886227213623,23980.477312,0.0,-12272.494433600015,8959098.431406837,-5297722.089243077,1684.0
16841,189.79350803469418,2664.99055361777,-1005.8399999998003,-14123.528914173194,23980.477312,0.0,-11458.538360555423,8959098.431406837,-5298908.640882784,1684.1
16842,189.3851672746813,2651.6371789897908,-1005.8399999997647,-14083.060349948704,23980.477312,0.0,-11431.423170958913,8959098.431406837,-5300053.138959361,1684.2
16843,188.977892242976,2638.3315410954083,-1005.8399999997291,-14042.591785724217,23980.477312,0.0,-11404.260244628807,8959098.431406837,-5301194.92313014,1684.3
16844,188.5716829395784,2625.073511300366,-1005.8399999997647,-14002.123221500724,23980.477312,0.0,-11377.049710200357,8959098.431406837,-5302333.988627883,1684.4
16845,188.16653936448841,2611.8629609704026,-1005.8400000009372,-13961.654657293007,23980.477312,0.0,-11349.791696322605,8959098.431406837,-5303470.330698208,1684.5
16846,187.76246151770607,2598.6997614712595,-1005.8399999997647,-13921.186093052744,23980.477312,0.0,-11322.486331581484,8959098.431406837,-5304603.944599602,1684.6
16847,187.35944939923138,2585.5837841686775,-1005.8399999997291,-13880.717528828261,23980.477312,0.0,-11295.133744659584,8959098.431406837,-5305734.825603416,1684.7
16848,186.9575030090643,2572.5149004283976,-1005.8399999997647,-13840.248964604763,23980.477312,0.0,-11267.734064176366,8959098.431406837,-5306862.968993857,1684.8
16849,186.5566223472049,2559.4929816161593,-1005.8399999997647,-13799.78040038077,23980.477312,0.0,-11240.287418764612,8959098.431406837,-5307988.370068005,1684.9
16850,186.15680741365313,2546.5178990977042,-558.8000000004811,-7644.062131206581,23980.477312,0.0,-5097.544232108878,8959098.431406837,-5308805.261650548,1685.0
16851,186.11244931784537,2545.0791088038873,-111.75999999998965,-1528.3128143358585,23980.477312,1016.7662944680287,0.0,8959149.26972156,-5309060.1388621535,1685.1
16852,186.0681043791772,2543.640894971388,-111.75999999998965,-1527.8132024318584,23980.477312,1015.8276925395298,0.0,8959250.899420911,-5309060.1388621535,1685.2
16853,186.02377259764864,2542.203257423755,-111.75999999995412,-1527.3135905273728,23980.477312,1014.8896668963823,0.0,8959352.435288884,-5309060.1388621535,1685.3
16854,185.9794539732597,2540.7661959845354,-111.75999999995412,-1526.813978623373,23980.477312,1013.9522173611624,0.0,8959453.877383096,-5309060.1388621535,1685.4
16855,185.93514850601036,2539.329710477276,-111.76000000009623,-1526.3143667213142,23980.477312,1013.0153437559618,0.0,8959555.225761153,-5309060.1388621535,1685.5
16856,185.8908561959006,2537.893800725523,-111.75999999995412,-1525.8147548153736,23980.477312,1012.0790459101493,0.0,8959656.480480636,-5309060.1388621535,1685.6
16857,185.84657704293048,2536.458466552823,-111.75999999998965,-1525.3151429118589,23980.477312,1011.1433236409644,0.0,8959757.641599113,-5309060.1388621535,1685.7
16858,185.80231104709992,2535.023707782724,-111.75999999998965,-1524.8155310078585,23980.477312,1010.2081767748657,0.0,8959858.709174134,-5309060.1388621535,1685.8
16859,185.75805820840895,2533.589524238773,-111.75999999998965,-1524.3159191038587,23980.477312,1009.2736051349141,0.0,8959959.68326323,-5309060.1388621535,1685.9
16860,185.7138185268576,2532.155915744516,-335.2800000002887,-4571.448921603936,23980.477312,0.0,-2039.2930058594197,8960010.146943485,-5309162.103512446,1686.0
16861,185.4928174761949,2524.996492842796,-558.7999999998772,-7606.591238398328,23980.477312,0.0,-5081.5947455555315,8960010.146943485,-5309518.147900017,1686.1
16862,185.2721453540222,2517.851419715487,-558.7999999998772,-7594.10094079833,23980.477312,0.0,-5076.249521082844,8960010.146943485,-5310026.040113349,1686.2
16863,185.0518021603395,2510.72067430596,-558.7999999998417,-7581.6106431978515,23980.477312,0.0,-5070.889968891892,8960010.146943485,-5310533.397087848,1686.3
16864,184.83178789514682,2503.604234557587,-558.7999999998417,-7569.120345597857,23980.477312,0.0,-5065.51611104027,8960010.146943485,-5311040.217391845,1686.4
16865,184.61210255844412,2496.5020784137373,-558.8000000005167,-7556.630048006987,23980.477312,0.0,-5060.12796959325,8960010.146943485,-5311546.499595876,1686.5
16866,184.39274615023146,2489.4141838177843,-558.7999999998417,-7544.139750397863,23980.477312,0.0,-5054.7255665800785,8960010.146943485,-5312052.242272684,1686.6
16867,184.17371867050883,2482.3405287130977,-558.7999999998772,-7531.649452798345,23980.477312,0.0,-5049.308924085248,8960010.146943485,-5312557.443997218,1686.7
16868,183.95502011927618,2475.281091043049,-558.7999999999126,-7519.159155198824,23980.477312,0.0,-5043.878064155775,8960010.146943485,-5313062.10334663,1686.8
16869,183.73665049653357,2468.2358487510096,-558.7999999998417,-7506.668857597872,23980.477312,0.0,-5038.433008846863,8960010.146943485,-5313566.218900281,1686.9
16870,183.51860980228096,2461.2047797803507,-838.2000000007395,-11241.267840009918,23980.477312,0.0,-8780.063060229568,8960010.146943485,-5314257.1437037345,1687.0
16871,183.08351519924577,2447.1850735766575,-1117.5999999997898,-14938.39592959719,23980.477312,0.0,-12491.210856020534,8960010.146943485,-5315320.707399546,1687.1
16872,182.64973631017065,2433.2217959789405,-1117.5999999997543,-14888.434739196728,23980.477312,0.0,-12455.212943217786,8960010.146943485,-5316568.028589509,1687.2
16873,182.21727313505556,2419.3147705341685,-1117.5999999997189,-14838.473548796266,23980.477312,0.0,-12419.158778262097,8960010.146943485,-5317811.747175583,1687.3
16874,181.78612567390053,2405.4638207893104,-1117.5999999997543,-14788.512358396749,23980.477312,0.0,-12383.04853760744,8960010.146943485,-5319051.857541378,1687.4
16875,181.35629392670555,2391.668770291336,-1117.6000000010333,-14738.551168013626,23980.477312,0.0,-12346.88239772229,8960010.146943485,-5320288.354088143,1687.5
16876,180.92777789347062,2377.929442587215,-1117.5999999997543,-14688.58997759677,23980.477312,0.0,-12310.660535009556,8960010.146943485,-5321521.231234779,1687.6
16877,180.50057757419575,2364.245661223916,-1117.5999999997189,-14638.62878719632,23980.477312,0.0,-12274.383125972403,8960010.146943485,-5322750.4834178295,1687.7
16878,180.07469296888092,2350.617249748409,-1117.5999999997543,-14588.667596796793,23980.477312,0.0,-12238.050347048384,8960010.146943485,-5323976.10509148,1687.8
16879,179.65012407752613,2337.044031707663,-1117.5999999997189,-14538.706406396343,23980.477312,0.0,-12201.66237468868,8960010.146943485,-5325198.090727568,1687.9
16880,179.22687090013144,2323.525830648648,-1397.0000000012917,-18110.931520016748,23980.477312,0.0,-15787.405689368099,8960010.146943485,-5326597.54413077,1688.0
16881,178.59445809771444,2303.3512999098652,-1676.399999999667,-21620.705145595704,23980.477312,0.0,-19317.35384568584,8960010.146943485,-5328352.782107521,1688.1
16882,177.96500565170754,2283.2995648316787,-1676.3999999996138,-21508.292467195042,23980.477312,0.0,-19224.992902363363,8960010.146943485,-5330279.899444926,1688.2
16883,177.3385135621108,2263.3700298851113,-1676.3999999995783,-21395.87978879462,23980.477312,0.0,-19132.50975890951,8960010.146943485,-5332197.774577987,1688.3
16884,176.71498182892412,2243.5620995411837,-1676.3999999996315,-21283.467110395322,23980.477312,0.0,-19039.905010854138,8960010.146943485,-5334106.395316478,1688.4
16885,176.0944104521476,2223.875178270918,-1676.4000000015321,-21171.054432019348,23980.477312,0.0,-18947.17925374843,8960010.146943485,-5336005.749529706,1688.5
16886,175.47679943178116,2204.3086705453347,-1676.3999999996138,-21058.641753595148,23980.477312,0.0,-18854.333083049813,8960010.146943485,-5337895.825146545,1688.6
16887,174.8621487678249,2184.861980835458,-1676.3999999996138,-20946.229075195177,23980.477312,0.0,-18761.367094359717,8960010.146943485,-5339776.610155418,1688.7
16888,174.25045846027868,2165.534513612307,-1676.3999999996138,-20833.8163967952,23980.477312,0.0,-18668.28188318289,8960010.146943485,-5341648.092604293,1688.8
16889,173.6417285091426,2146.3256733469048,-1676.3999999996138,-20721.403718395228,23980.477312,0.0,-18575.07804504832,8960010.146943485,-5343510.260600707,1688.9
16890,173.03595891441665,2127.2348645102725,-2346.960000002163,-28852.587456026587,23980.477312,0.0,-26725.352591516315,8960010.146943485,-5345775.282132532,1689.0
16891,171.95303374206338,2093.166946876336,-3017.519999999312,-36731.96679397562,23980.477312,0.0,-34638.79984709928,8960010.146943485,-5348843.489754461,1689.1
16892,170.87970012447892,2059.4760484327244,-3017.519999999312,-36367.74971595971,23980.477312,0.0,-34308.273667526984,8960010.146943485,-5352290.843430197,1689.2
16893,169.8159580616632,2026.158696054435,-3017.519999999312,-36003.53263794379,23980.477312,0.0,-33977.37394188935,8960010.146943485,-5355705.125810664,1689.3
16894,168.76180755361625,1993.2114166164667,-3017.519999999312,-35639.315559927876,23980.477312,0.0,-33646.10414331141,8960010.146943485,-5359086.2997149285,1689.4
16895,167.71724860033808,1960.6307369938177,-3017.5200000027403,-35275.09848195203,23980.477312,0.0,-33314.467744958216,8960010.146943485,-5362434.328309339,1689.5
16896,166.6822812018287,1928.4131840614873,-3017.519999999312,-34910.88140389604,23980.477312,0.0,-32982.468219834554,8960010.146943485,-5365749.175107575,1689.6
16897,165.65690535808804,1896.5552846944727,-3017.5199999993474,-34546.66432588053,23980.477312,0.0,-32650.109041186053,8960010.146943485,-5369030.80397063,1689.7
16898,164.64112106911617,1865.053565767773,-3017.519999999312,-34182.447247864206,23980.477312,0.0,-32317.393682096434,8960010.146943485,-5372279.1791067915,1689.8
16899,163.63492833491307,1833.9045541563871,-3017.519999999312,-33818.230169848284,23980.477312,0.0,-31984.325615691898,8960010.146943485,-5375494.265071685,1689.9
16900,162.63832715547875,1803.1047767353134,-3352.800000003029,-37171.12565763358,23980.477312,0.0,-35368.020880898264,8960010.146943485,-5378861.882396512,1690.0
16901,161.43328461548577,1765.9298070187806,-3688.079999999161,-40344.16085989482,23980.477312,0.0,-38578.23105287604,8960010.146943485,-5382559.194993197,1690.1
16902,160.2425702005177,1729.2650033800878,-3688.0799999991787,-39800.08349643913,23980.477312,0.0,-38070.81849305904,8960010.146943485,-5386391.647470499,1690.2
16903,159.06618391057458,1693.1040246266753,-3688.079999999143,-39256.006132982875,23980.477312,0.0,-37562.9021083562,8960010.146943485,-5390173.333500567,1690.3
16904,157.90412574565644,1657.4405295659822,-3688.0799999991787,-38711.92876952738,23980.477312,0.0,-37054.4882399614,8960010.146943485,-5393904.203017988,1690.4
16905,156.75639570576323,1622.2681770054467,-3688.080000003371,-38167.85140611488,23980.477312,0.0,-36545.583229109434,8960010.146943485,-5397584.2065914385,1690.5
16906,155.622993790895,1587.5806257525085,-3688.0799999991254,-37623.77404261508,23980.477312,0.0,-36036.19341686257,8960010.146943485,-5401213.295423734,1690.6
16907,154.5039200010517,1553.3715346146057,-3688.0799999991787,-37079.696679159744,23980.477312,0.0,-35526.32514454514,8960010.146943485,-5404791.421351809,1690.7
16908,153.39917433623333,1519.6345623991776,-3688.079999999161,-36535.61931570368,23980.477312,0.0,-35015.9847533045,8960010.146943485,-5408318.536846698,1690.8
